data_publikacji,zamawiajacy,sektor,rodzaj_zamowienia,dotyczy_ai,przedmiot,zrodlo,url
2026-07-07,"Piekarnia Jul-Ka Danuta Wojciechowska",firma_prywatna,inne,0,"""Wdrożenie innowacyjnego pieczywa o wydłużonej świeżości i zwiększonej zawartości prebiotyków""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284089
2026-07-07,"Politechnika Morska w Szczecinie",uczelnia_nauka,sprzet_it,0,"Polska – Sprzęt laboratoryjny, optyczny i precyzyjny (z wyjątkiem szklanego) – Dostawa Laboratorium Zastosowań Sztucznej Inteligencji w Logistyce dla Politechniki Morskiej w Szczecinie w ramach zadania inwestycyjnego pn. „Rozbudowa i modernizacja bazy laboratoryjnej Politechniki Morskiej w Szczecinie”",ted,https://ted.europa.eu/pl/notice/-/detail/466372-2026
2026-07-07,"POLITECHNIKA ŚLĄSKA",uczelnia_nauka,uslugi_it,0,"Usługę przygotowania baz danych przypadków w środowisku medycznym i okołomedycznym: BD1 - Baza przypadków opracowanych obrazów warstwowych CT/MR",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283895
2026-07-07,"Politechnika Warszawska",uczelnia_nauka,sprzet_it,0,"WE.ZP.261.14.2026 Dostawa sprzętu komputerowego do Laboratorium 404GG Wydziału Elektrycznego Politechniki Warszawskiej.",ted,https://ted.europa.eu/pl/notice/-/detail/467596-2026
2026-07-07,"Powiatowe Centrum Pomocy Rodzinie w Braniewie",samorzad,inne,0,"Szczęśliwe dzieciństwo - dorosłość bez lęku",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284123
2026-07-07,"Pracodawcy Rzeczypospolitej Polskiej",ngo,inne,0,"Dialog społeczny Pracodawców RP w okresie transformacji cyfrowej",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284092
2026-07-07,"PROFAMILIA ANNA LESIEWICZ-KSYCIŃSKA LIDIA ZWIERZAK MARCIN ZWIERZAK SPÓŁKA JAWNA",firma_prywatna,inne,0,"Prowadzenie terapii grupowej w ramach projektu „(PO) MOC W NASTROJU”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284167
2026-07-07,"PROFAMILIA ANNA LESIEWICZ-KSYCIŃSKA LIDIA ZWIERZAK MARCIN ZWIERZAK SPÓŁKA JAWNA",firma_prywatna,inne,0,"Świadczenie usług lekarza psychiatry w zakresie porad psychiatrycznych kwalifikacyjnych oraz wizyt końcowych w ramach projektu „(PO) MOC W NASTROJU”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284161
2026-07-07,"PROFAMILIA ANNA LESIEWICZ-KSYCIŃSKA LIDIA ZWIERZAK MARCIN ZWIERZAK SPÓŁKA JAWNA",firma_prywatna,inne,0,"Świadczenie indywidualnej terapii DBT wraz ze wsparciem telefonicznym w ramach projektu ""(PO) MOC W NASTROJU""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284153
2026-07-07,"Przedsiębiorstwo Wielobranżowe SYREX Czesław Syrek",firma_prywatna,inne,0,"Inwestycja firmy CZESŁAW SYREK Przedsiębiorstwo Wielobranżowe ""SYREX"" w działania wspierające efektywność energetyczną",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284111
2026-07-07,"Sages Sp. z o.o.",firma_prywatna,badania_rd,1,"ZAPYTANIE OFERTOWE NR 1/2026 - usługi badawcze w zakresie generowania wersji alternatywnych wykresów przy użyciu generatywnego modelu językowego",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284183
2026-07-07,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Mońkach",szpital_zdrowie,inne,0,"Zapytanie ofertowe na dostawę sprzętu medycznego i wyposażenia na rzecz SP ZOZ w Mońkach (Feniks).",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284103
2026-07-07,"Skarb Państwa - Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Skwierzyna",administracja_centralna,inne,0,"Kompleksowy projekt adaptacji lasów i leśnictwa do zmian klimatu – mała retencja oraz przeciwdziałanie erozji wodnej na terenach nizinnych – kontynuacja (MRN3)",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/272692
2026-07-07,"Vortex Sp. z o. o.",firma_prywatna,badania_rd,0,"„RadAir - modułowy system obserwacyjno-analityczny dla wsparcia bezpieczeństwa i ochrony infrastruktury krytycznej oraz środowiska” Usługa badawczo-rozwojowa obejmująca opracowanie, symulację, wykonanie, integrację, uruchomienie oraz walidację laboratoryjnego prototypu analogowego front-endu i układu antenowego dla radaru SAR pracującego w paśmie Ka.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284174
2026-07-07,"Warszawski Uniwersytet Medyczny",uczelnia_nauka,inne,0,"Świadczenie usług ratownictwa wodnego w obiekcie Centrum Sportowo-Rehabilitacyjnego Warszawskiego Uniwersytetu Medycznego, znak sprawy: AEZ/S-095/2026",ted,https://ted.europa.eu/pl/notice/-/detail/465669-2026
2026-07-07,"Wlaź Spółka z ograniczoną odpowiedzialnością",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 1/2026 na zakup stanowiska parafinowania palet.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284162
2026-07-07,"Wodociągi Rewal Sp. z o. o.",spolka_komunalna,uslugi_it,0,"Wdrożenie rozwiązania klasy NAC lub równoważnego, w tym segmentację sieci oraz wdrożenie uwierzytelnienia wieloskładnikowego dla firmy Wodociągi Rewal Sp. z o. o.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284181
2026-07-07,"Związek Centralny Dzieła Kolpinga w Polsce",ngo,szkolenie,0,"Kurs komputerowy ECDL BASE wraz z egzaminem zewnętrznym z modułu B4 Excel",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284096
2026-07-07,"ZWIĄZEK NAUCZYCIELSTWA POLSKIEGO",ngo,inne,0,"Dialog PLUS - wzmocnienie potencjału partnerów społecznych w procesie monitorowania i stanowienia prawa",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284032
2026-07-06,"AGENCJA ROZWOJU REGIONALNEGO S.A.",administracja_centralna,inne,0,"Integracja Obywateli Państw Trzecich",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283900
2026-07-06,"BEATA CHLEBIŃSKAGUŻEL",oswiata,inne,0,"Wyposażenie przedszkola w niezbędne drobne elementy wyposażenia, sprzęt i meble",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/265788
2026-07-06,"BRC CONSULTING Renata Różycka",firma_prywatna,szkolenie,0,"ZAPYTANIE OFERTOWE nr 11/GNL/BRC/2026 na realizację szkolenia ""Stylistka paznokci” wraz z egzaminem prowadzącym do nabycia kwalifikacji/kompetencji",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283949
2026-07-06,"Federacja Zielonych ""GAJA""",ngo,inne,0,"Wykonanie inwentaryzacji i waloryzacji przyrodniczej zadrzewień przydrożnych przy drogach wojewódzkich w województwie lubuskim oraz drogach administrowanych przez władze powiatu Spree-Neiße.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284022
2026-07-06,"Fundacja AKME",ngo,szkolenie,0,"ZAPYTANIE OFERTOWE NR 1/07/6.12/2026/Mosty Integracji - Kursu języka polskiego dla cudzoziemców, uczestników projektu",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283994
2026-07-06,"Fundacja Aktywizacja Bez Granic",ngo,szkolenie,0,"Usługa szkoleniowa w projekcie ""Super aktywni"" - „Excel i analiza danych”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283985
2026-07-06,"Fundacja Rozwoju Przedsiębiorczości Społecznej ""Być Razem""",ngo,szkolenie,0,"Organizacja w Cieszynie 12 spotkań branżowych dla uczestników projektu SAMO-ES. Samoorganizacja PS jako odpowiedź na wyzwania społeczne",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283984
2026-07-06,"GI4C Spółka z ograniczoną odpowiedzialnością",firma_prywatna,inne,0,"Zap. 18 zakup sprzętu laboratoryjnego, akcesoriów laboratoryjnych, odczynników chemicznych",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283947
2026-07-06,"Global Service sp. z o.o.",firma_prywatna,sprzet_it,0,"WYMAGANIA DOTYCZĄCE ROZBUDOWY SYSTEMU WYŚWIETLANIA ALARMÓW I NAGŁOŚNIENIA W JEDNOSTCE RATOWNICZO-GAŚNICZEJ",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283978
2026-07-06,"Global Service sp. z o.o.",firma_prywatna,sprzet_it,0,"SYSTEM MONITORINGU WIZYJNEGO CCTV",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283946
2026-07-06,"Gmina Czarnocin",samorzad,inne,0,"„ Rewitalizacja miejscowości Czarnocin szansą na rozwój”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283911
2026-07-06,"Gmina Miasta Krynica Morska",samorzad,inne,0,"Wykonanie robót budowlanych w ramach inwestycji pn. „Modernizacja łazienki w Szkole Podstawowej w Krynicy Morskiej – Błękitne Żagle Wiedzy”.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283717
2026-07-06,"Gmina Wielopole Skrzyńskie",samorzad,inne,0,"„Dostawa i montaż instalacji fotowoltaicznej dla budynku Urzędu Gminy w Wielopolu Skrzyńskim”.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283989
2026-07-06,"Gminny Ośrodek Kultury w Rokietnicy",inne,inne,0,"„Przestrzeń dla kultury. Teatralna metamorfoza Sali Gminnego Ośrodka Kultury w Rokietnicy” - FEWP.08.01-IZ.00-0018/25 w ramach Priorytetu 08 „Rozwój Lokalny Kierowany przez Społeczność (EFRR)"" Działania 08.01 ""Wspieranie rozwoju programowanego w Lokalnych Strategiach Rozwoju (RLKS)"" Programu Fundusze Europejskie dla Wielkopolski 2021-2027.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283937
2026-07-06,"Komunalne Przedsiębiorstwo Wodociągów i Kanalizacji Spółka z o.o.",spolka_komunalna,uslugi_it,0,"Wdrożenie zintegrowanej architektury odporności IT i OT wraz z przygotowaniem kompetencyjnym i organizacyjnym Zamawiającego na cyberataki.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283929
2026-07-06,"M.A.S. Sp. z o.o.",firma_prywatna,sprzet_it,0,"ZAPYTANIE OFERTOWE nr 9_FESW_2026 z dnia 06.07.2026 r. na zakup i dostawę komponentów stanowiska badawczego - zapytanie częściowe. W związku z realizacją projektu pn. „Pasteurisation Energy Optimizer PEnO – system odzysku ciepła procesów przetwórstwa żywności i zasilania energetycznego procesów pasteryzacji oparty na innowacyjnej wysokotemperaturowej pompie ciepła zintegrowanej z magazynem ciepła wykorzystującym zjawiska przemian fazowych” w ramach Działania 1.2 „Wsparcie działalności przedsiębiorstw w zakresie B+R” Priorytet 1 „Fundusze Europejskie dla konkurencyjnej gospo",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/281072
2026-07-06,"Muzeum Warmii i Mazur w Olsztynie",inne,inne,0,"Polska – Budynki o szczególnej wartości historycznej lub architektonicznej – Wykonanie robót budowlanych i prac konserwatorskich w ramach projektu pn. „Nowoczesne muzeum w zabytkowych murach – podniesienie atrakcyjności turystycznej Zamku Kapituły Warmińskiej w Olsztynie – Pomnika Historii, będącego świadectwem działalności Mikołaja Kopernika""",ted,https://ted.europa.eu/pl/notice/-/detail/461110-2026
2026-07-06,"Ośrodek Profilaktyki i Epidemiologii Nowotworów im. Aliny Pienkowskiej Spółka Akcyjna",szpital_zdrowie,badania_rd,0,"Analiza mikrobiologiczna z wykorzystaniem metagenomiki",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283999
2026-07-06,"Państwowe Gospodarstwo Wodne Wody Polskie",administracja_centralna,inne,0,"Wycinka oraz uprzątnięcie drzew znajdujących się w obrębie zbiornika wodnego Dzierżno Małe oraz wzdłuż ul. Mickiewicza (DK40), m. Pyskowice",ted,https://ted.europa.eu/pl/notice/-/detail/462940-2026
2026-07-06,"Państwowe Gospodarstwo Wodne Wody Polskie",administracja_centralna,inne,0,"Polska – Usługi inżynierii projektowej w zakresie inżynierii lądowej i wodnej – Wykonanie dokumentacji projektowej dla zadania inwestycyjnego p.n. „Budowa zbiornika retencyjnego na rzece Wolica, gm. Skierbieszów”",ted,https://ted.europa.eu/pl/notice/-/detail/463248-2026
2026-07-06,"Państwowe Gospodarstwo Wodne Wody Polskie",administracja_centralna,inne,0,"Remont dławic klap na jazach hydrowęzła Opole",ted,https://ted.europa.eu/pl/notice/-/detail/462362-2026
2026-07-06,"PHU WILKON Ewa Michalska",firma_prywatna,inne,0,"„Udoskonalenie procesu produkcyjnego oraz wdrożenie nowej usługi w przedsiębiorstwie PHU Wilkon Ewa Michalska”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284017
2026-07-06,"POD NAPIĘCIEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"Dostawa 1 sztuki fabrycznie nowego, nieużywanego samochodu dostawczego z napędem elektrycznym (BEV)",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283950
2026-07-06,"Politechnika Świętokrzyska",uczelnia_nauka,inne,0,"Dostawa odzieży ochronnej w ramach realizacji projektu pn. „Dziś uczeń – jutro student” w ramach programu regionalnego Fundusze Europejskie dla Świętokrzyskiego 2021-2027 współfinansowanego ze środków Europejskiego Funduszu Społecznego Plus (EFS+); nr umowy: FESW.08.03.IZ.00-0002/23",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283951
2026-07-06,"Powiat Olecki",samorzad,sprzet_it,0,"Zakup, dostawa i wdrożenie biblioteki taśmowej wraz z akcesoriami do Starostwa Powiatowego w Olecku, ul. Kolejowa 32, 19-400 Olecko w ramach konkursu grantowego „Cyberbezpieczny Samorząd”.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283931
2026-07-06,"Przedszkole Samorządowe nr 36 w Kielcach",oswiata,inne,0,"ZAPROSZENIE DO SKŁADANIA OFERT NR PS36.1.2026/FEŚ dotyczące przebudowy części budynku wraz z adaptacją pomieszczeń na potrzeby utworzenia nowego oddziału wychowania przedszkolnego Przedszkola Samorządowego nr 36 w Kielcach",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283963
2026-07-06,"Riot Sp. z o.o.",firma_prywatna,sprzet_it,0,"Dostawa komponentów do stanowiska elektroniki",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284019
2026-07-06,"Riot Sp. z o.o.",firma_prywatna,sprzet_it,0,"Dostawa materiałów do prototypowania obwodów drukowanych",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284023
2026-07-06,"RYVU THERAPEUTICS S.A.",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 06 07 2026 A",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283869
2026-07-06,"SONPEX A I K JANECZEK SPÓŁKA JAWNA",firma_prywatna,sprzet_it,0,"Zapytanie ofertowe nr 1/FELD.09.01/2026/5 na zakup automatu pakującego",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283990
2026-07-06,"TOWARZYSTWO PROFILAKTYKI ŚRODOWISKOWEJ ""MROWISKO""",ngo,szkolenie,0,Mentor/ka,bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283939
2026-07-06,"UNISPAW Adam Mroczkowski",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE NA DOSTAWĘ, MONTAŻ I URUCHOMIENIE SYSTEMU FLTROWANIA POWIETRZA OBEJMUJĄCEGO KOMPRESOR ŚRUBOWY ORAZ FILTR ELEKTROSTATYCZNY",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284030
2026-07-06,"UNISPAW Adam Mroczkowski",firma_prywatna,sprzet_it,0,"ZAPYTANIE OFERTOWE NA DOSTAWĘ , MONTAŻ, INSTALACJĘ I WDROŻENIE 2 ROBOTÓW SPAWALNICZYCH WRAZ ZE STOŁAMI OBROTOWYMI",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284029
2026-07-06,"Urząd Miasta",samorzad,inne,0,"Zakup sprzętu, wyposażenia i umundurowania dla strażaków jednostek OSP z Jastrzębia-Zdroju. realizowanego w ramach Projektu „Razem przeciw żywiołom”.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/276646
2026-07-06,"VERSAMED Sp. z o.o.",firma_prywatna,inne,0,"Zakup, dostawa, instalacja i uruchomienie: okleiniarki jednostronnej do nakładania i obróbki płaskiego obrzeża w rolkach i w postaci pasków, numerycznego centrum obróbczego wraz z oprzyrządowaniem, piły panelowej, membranowej prasy próżniowej.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283862
2026-07-06,"Wodociągi Rewal Sp. z o. o.",spolka_komunalna,uslugi_it,0,"Wdrożenie oprogramowania typu EDR wraz z monitorowaniem infrastruktury informatycznej dla firmy Wodociągi Rewal Sp. z o. o.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284013
2026-07-06,"Wodociągi Rewal Sp. z o. o.",spolka_komunalna,oprogramowanie,0,"Wdrożenie centralnego systemu zarządzania hasłami dla firmy Wodociągi Rewal Sp. z o. o.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/284016
2026-07-06,"Województwo Lubelskie - Lubelskie Centrum Innowacji i Technologii, Lublin",administracja_centralna,oprogramowanie,1,"Dostawa subskrypcji oprogramowania PhpStorm Commercial wraz z dostępem do usługi sztucznej inteligencji na okres 24 miesięcy lub dostawa oprogramowania równoważnego.",ezam,https://ezamowienia.gov.pl/mp-client/search/list/08dedb58-2fde-17fb-2028-230001aeee2f
2026-07-06,"Zakład Gospodarki Komunalnej i Mieszkaniowej w Słomnikach",spolka_komunalna,uslugi_it,0,"Wdrożenie systemu cyberbezpieczeństwa w Zakładzie Gospodarki Komunalnej i Mieszkaniowej w Słomnikach",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283886
2026-07-06,"ZAKŁAD USŁUG KOMUNALNYCH SPÓŁKA Z O.O.",spolka_komunalna,uslugi_it,0,"„Dostawa i wdrożenie systemu monitorowania sieci przemysłowej (OT) wraz z sondami sprzętowymi oraz szkoleniem realizowana w ramach projektu Cyberbezpieczne Wodociągi”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283888
2026-07-06,"Zespół Szkół Centrum Kształcenia Rolniczego w Gorzowie Wielkopolskim",oswiata,inne,0,"Unowocześnienie bazy dydaktycznej i demonstracyjnej na potrzeby edukacji w zakresie rolnictwa 4.0",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283958
2026-07-05,"Stowarzyszenie Centrum Wolontariatu",ngo,inne,0,"Domy nadziei - model integracji i reintegracji",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283849
2026-07-04,"POK ZACHÓD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"POK Green Park- centrum magazynowania i przeładunku kolejowo-samochodowego",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283839
2026-07-03,"""Masarnia Kurek"" Justyna Kurek",firma_prywatna,sprzet_it,0,"ZAPYTANIE OFERTOWE NA DOSTAWĘ KOMORY WĘDZARNICZEJ nr FENG 1710/25-01/2026",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283698
2026-07-03,"""PANORAMA"" s.c. Leszek i Maria Staleńczyk",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 9/2025/1.5 FEPD - zakup, dostawa i montaż automatu sztancującego – 1 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283762
2026-07-03,"C2C Sp. z o.o.",firma_prywatna,badania_rd,0,"Zapytanie ofertowe - Kompleksowe badanie strukturalne próbek folii",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283666
2026-07-03,"CX Engineering sp. z o.o",firma_prywatna,sprzet_it,0,"Dostawa urządzeń do automatycznej identyfikacji, mobilnej obsługi procesów logistycznych i magazynowych oraz infrastruktury zasilającej: Bezprzewodowe czytniki kodów kreskowych wraz z akcesoriami",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283768
2026-07-03,"Epartner Kursy <mark>Językowe</mark> Spółka z ograniczoną odpowiedzialnością.",firma_prywatna,inne,0,"Usługi włączające dla osób w kryzysie",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283068
2026-07-03,"FORM AT WOOD SPÓŁKA Z OGRANOCZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,badania_rd,0,"ZAPYTANIE OFERTOWE NR 9/ FEOP.01.01-IP.01-0015/23 realizowane w ramach projektu pn. Opracowanie technologii produkcji drewnianych paneli ściennych wykonanych w krzywych trzeciego stopnia o najwyższej dla wyrobów drewnianych klasie reakcji na ogień B-s1, d0 obejmujące przeprowadzenie badań laboratoryjnych w zakresie badań cech pożarowych i klasyfikacji wyrobu oraz cech fizyczno-chemicznych dostarczanych przez Zamawiającego materiałów, półfabrykatów i prototypów drzewnych paneli ściennych 3D",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283687
2026-07-03,"Fundacja #Make Smart People Famous",ngo,oprogramowanie,0,"Opracowanie, wdrożenia i zakup autorskich praw majątkowych do specjalistycznego narzędzia informatycznego “Enryk” wspierającego realizację usług doradczych świadczonych przez Zamawiającego na rzecz MŚP w obszarze komercjalizacji wyników prac B+R wraz z usługą doradczo-szkoleniową dla 2 osób zespołu Zamawiającego obejmującą opracowanie procedur do efektywnego wykorzystania narzędzia ""Enryk"" a także innych rozwiązań opartych na sztucznej inteligencji (AI) dostępnych na rynku, w świadczeniu usług doradczych na rzecz MŚP w obszarze komercjalizacji innowacji.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283746
2026-07-03,"Fundacja Rozwoju Demokracji Lokalnej im. Jerzego Regulskiego",ngo,badania_rd,0,"Zapytanie ofertowe numer 44/FERS/NGO/MISTIA na ekspertów opracowujących publikację dotyczącą standardów jakości i dostępności usług NGO w ramach projektu „NGO Excellence - wspieranie jakości i dostępności usług świadczonych przez NGO”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283730
2026-07-03,"Gmina Miasto Zgierz",samorzad,inne,0,"Zaprojektowanie przebudowy dwóch odcinków ul. Miroszewskiej i przedłużenia ul. Energetykówdla potrzeb wykonania zabezpieczenia terenu obszaru składowisk historycznych odpadów przemysłowych i obszaru miejsca gromadzenia historycznych odpadów przemysłowych.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283692
2026-07-03,"Gmina Miasto Zgierz",samorzad,inne,0,"Wykonanie zabezpieczenia terenu obszaru składowisk historycznych odpadów przemysłowych i obszaru miejsca gromadzenia historycznych odpadów przemysłowych poprzez wykonanie dokumentacji projektowej przebudowy mostu na rzece Bzurze w ciągu ul. Miroszewskiej wraz z niezbędnymi uzgodnieniami.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283697
2026-07-03,"Gmina Miejska Ciechanów",samorzad,inne,0,"Dostawa energii elektrycznej w okresie od 01.01.2027 r. do 31.12.2027 r. na potrzeby Gminy Miejskiej Ciechanów i jej jednostek organizacyjnych",ted,https://ted.europa.eu/pl/notice/-/detail/458032-2026
2026-07-03,"Gmina Mielnik",samorzad,oprogramowanie,0,"Dostawa fabrycznie nowego, nieużywanego, kompletnego, wprowadzonego do obrotu na terytorium Rzeczypospolitej Polskiej, sprawnego technicznie sprzętowego urządzenia klasy UTM (Unified Threat Management) wraz z 12-miesięczną licencją na serwisy ochrony i monitorowania sieci WAN/LAN na potrzeby Urzędu Gminy Mielnik",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283774
2026-07-03,"GMINA PŁOTY",samorzad,uslugi_it,0,"Opracowanie wraz z wdrożeniem dokumentacji SZBI dla Urzędu Miejskiego w Płotach, ZGKiM w Płotach oraz OPS w Płotach wraz z wykonaniem testów podatności systemów teleinformatycznych w ramach konkursu grantowego „Cyberbezpieczny Samorząd” realizowanego w ramach Funduszy Europejskich na Rozwój Cyfrowy 2021-2027 (FERC) Priorytet II: Zaawansowane usługi cyfrowe. Działanie 2.2. – Wzmocnienie krajowego systemu cyberbezpieczeństwa.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283749
2026-07-03,"Gmina Wilków",samorzad,uslugi_it,0,"Wzmocnienie cyberbezpieczeństwa w Gminie Wilków. Dostawa, wdrożenie oraz uruchomienie systemów klasy DLP i MDM wspierających bezpieczeństwo środowiska teleinformatycznego.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283676
2026-07-03,"HERMES RECYCLING Sp. z o.o.",firma_prywatna,sprzet_it,0,"Zakup, dostawa, montaż i uruchomienie linii do czyszczenia odpadu tworzywowego na sucho bez użycia wody",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283750
2026-07-03,"ICD MACIEJ SORDYL",firma_prywatna,sprzet_it,0,"Dostawa, montaż i uruchomienie fabrycznie nowego samochodowego diagnostycznego podnośnika czterokolumnowego do obsługi i serwisowania samochodów osobowych i dostawczych o udźwigu minimum 6000 kg.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283792
2026-07-03,"INTERLAN ANDRZEJ KUŁAKOWSKI I SPÓŁKA - SPÓŁKA JAWNA",firma_prywatna,wdrozenie_ai,1,"Kopia Badania nad UIAI - nowym typem interfejsu użytkownika do aplikacji webowej iSpeed w oparciu o narzędzia AI",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/283773
